0.1516,0.31955,0.13345,0.17613,0.18666,0.27517,0.24631,0.25454,0.19515,0.23623,0.16822,0.32325,0.11134,0.28486,0.027011,0.089173,0.23489,0.0039429,0.094658,0.053697,0.18646,0.16306,0.18366,0.33936,0.19194,0.18295,0.16541,0.040334,0.02538,0.027412,0.36388,0.19713,0.26095,0.22243,0.039122,0.13873,0.26033,0.19553,0.011751,0.079772,0.32863,0.15014,0.21055,0.24614,0.10667,0.14576,0.093255,0.0040638,0.028261,0.080476,0.12003,0.2429,0.24936,0.10298,0.25087,0.39061,0.14419,0.0089043,0.14874,0.23277,0.18949,0.04276,0.22955,0.055652,0.11501,0.30288,0.0079424,0.11429,0.29455,0.15603,0.3294,0.15703,0.21035,0.084485,0.37225,0.29719,0.031757,0.029028,0.26046,0.2214,0.1642,0.10095,0.10499,0.32691,0.39807,0.13045,0.066784,0.18657,0.17914,0.16553,0.11282,0.37893,0.14739,0.054963,0.09123,0.24432,0.0046446,0.35803,0.031384,0.16586
0.26145,0.21286,0.24924,0.00080448,0.15248,0.11276,0.2675,0.019761,0.10797,0.23029,0.30177,0.25187,0.074,0.005488,0.23651,0.13516,0.026432,0.17558,0.16708,0.067651,0.10638,0.065866,0.14465,0.021548,0.016152,0.19942,0.14344,0.30591,0.12126,0.089133,0.026685,0.2534,0.2422,0.018614,0.042892,0.14154,0.2938,0.20314,0.32116,0.25634,0.13356,0.13896,0.29596,0.15663,0.23363,0.19669,0.23714,0.22594,0.23352,0.10842,0.15847,0.27175,0.16082,0.093642,0.061318,0.038249,0.24623,0.04017,0.044257,0.037766,0.18644,0.11324,0.12041,0.11034,0.028002,0.068975,0.17965,0.23721,0.16348,0.32585,0.14338,0.21719,0.1659,0.16352,0.075784,0.01167,0.042679,0.2002,0.013446,0.28879,0.072588,0.13294,0.22711,0.069331,0.36138,0.11387,0.1573,0.057361,0.073045,0.29371,0.024578,0.045885,0.010753,0.10953,0.20928,0.34108,0.13475,0.3378,0.26107,0.071187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026876,0,0,0,0,0.086476,0,0,0,0,0,0,0,0,0.045028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10849,0,0,0,0
0,0,0.0072246,0,0.02658,0.0789,0.054093,0,0.11609,0.054765,0,0,0,0,0.07436,0.084576,0,0,0,0.018914,0,0.051996,0,0.059916,0,0,0.05094,0,0,0.020981,0,0,0.069042,0,0,0.029959,0,0.033583,0,0,0,0.075208,0,0.05812,0,0.021385,0,0,0.053447,0,0.011257,0,0,0,0.0204,0.06059,0,0,0,0.057255,0,0,0,0,0,0,0.0080799,0,0,0,0,0,0,0.03283,0.031019,0.1098,0.029246,0,0.0097145,0.12431,0,0.017442,0,0.04917,0.0025216,0,0,0,0,0,0,0,0,0,0,0,0,0.005972,0.14365,0.0034199
0,0,0,0.10644,0,0.068431,0.056925,0,0,0.13629,0.13525,0,0,0.060255,0.070989,0.052568,0,0,0,0.044712,0.11583,0,0,0.055884,0.015145,0,0,0.12747,0,0.009796,0,0,0,0.10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09198,0,0,0,0,0,0.0092887,0,0,0,0,0,0,0.1102,0.1681,0,0.01844,0,0.019268,0,0,0.1848,0.17127,0,0.078127,0.049724,0,0,0,0,0.0056829,0.049203,0.15659,0.13718,0.11295,0.026783,0,0,0,0,0,0,0,0,0,0,0.042167,0,0.039366,0,0
0,0.04266,0,0.012747,0.072522,0,0,0.028534,0.12507,0,0.067017,0.07159,0,0.12077,0,0,0.11611,0.0053927,0,0,0,0.090267,0.0087228,0.02749,0,0,0,0,0,0,0.015202,0.06773,0.01951,0.10068,0,0.0078155,0,0,0.038301,0,0,0.14064,0.044185,0.10613,0,0.015671,0.083347,0,0.078708,0.037767,0.14122,0.13211,0,0,0.021167,0.19728,0.080662,0.20159,0,0.23176,0.0069603,0,0.033226,0,0.1996,0,0.0029112,0,0,0,0,0,0.21885,0,0.055475,0,0.10689,0.11977,0.040075,0,0,0.23247,0,0,0.13699,0.011519,0.11266,0.070323,0,0,0.073371,0,0,0.093544,0.2126,0,0.0013957,0.060168,0,0.22226
0.18692,0.092674,0.13494,0.034408,0,0.03949,0.0040538,0.0019269,0.09387,0.06478,0.061184,0,0,0.13564,0,0.059994,0.15308,0.13376,0,0.11394,0,0,0.22367,0,0.021567,0,0,0.080755,0,0,0,0,0,0.11152,0,0,0.1124,0,0.21716,0.18128,0,0,0.0095902,0,0,0.066674,0.044981,0.13463,0,0.068404,0,0.097095,0,0.021127,0,0,0.0029893,0.14057,0,0,0,0,0.04385,0.049066,0,0.14024,0,0,0.22429,0.018605,0.012058,0,0.0066427,0.16971,0,0,0.076642,0.033829,0,0.12027,0.040115,0,0.039525,0.25773,0,0,0.17323,0.18531,0.18468,0,0.10637,0.1773,0,0,0,0.026437,0.018311,0,0,0.043176
0.11464,0.10489,0.13404,0.087371,0.20689,0.018838,0.060534,0,0.024847,0.0043915,0,0,0.16981,0.021266,0.0030586,0.047278,0,0,0.17807,0.015466,0.06174,0.07651,0,0.0021087,0,0.16858,0.007667,0.064123,0.078685,0.010323,0.16664,0,0.015129,0.08125,0.12141,0.14724,0.12433,0.023129,0,0,0.16876,0,0,0,0.021013,0.14157,0,0.025811,0.10461,0,0.020068,0.030213,0.14414,0.18815,0.075767,0.031144,0,0,0.14668,0.028013,0.10802,0.1407,0,0,0,0,0.0073501,0.0051594,0,0.28058,0,0.017065,0.019814,0.0024362,0.026964,0.047627,0,0,0,0,0.12075,0,0.013247,0.015483,0.030831,0.12224,0,0.020421,0.088477,0,0.012576,0.026172,0.14709,0,0.038832,0,0.11085,0.068594,0.020052,0
0.014481,0.11487,0,0,0,0,0,0.060499,0,0,0.011291,0.087627,0,0.17285,0.1938,0.17677,0.034167,0.023924,0.07616,0.058476,0,0,0.14512,0,0.15264,0.14989,0.20593,0.16693,0.15023,0.28797,0.17385,0.15202,0,0,0.036924,0,0,0,0,0.19894,0.13024,0.011896,0,0.058304,0.055836,0,0.26607,0,0,0.14944,0,0.13086,0.19529,0.00222,0.12903,0,0.11231,0.021561,0,0,0.20035,0.009148,0.17866,0,0.056527,0,0,0,0.070547,0,0.17317,0.20919,0,0,0,0.14101,0,0,0.095436,0,0,0,0,0,0.13784,0.2535,0,0,0.058882,0.1676,0,0,0,0.056228,0,0,0.21138,0,0,0.095351
0,0,0.063995,0,0,0.11806,0.064339,0,0,0.098284,0,0,0.092029,0,0,0,0,0,0.095352,0,0.089265,0.097927,0,0,0.05503,0.060432,0,0,0,0,0,0,0,0,0,0,0,0.12082,0.078422,0,0,0.077149,0,0,0.16337,0.11065,0,0,0,0,0.18892,0,0,0.019458,0.076891,0,0,0,0,0,0,0.1329,0,0.029697,0,0.094833,0,0,0.067574,0,0.012617,0.035087,0,0.0030815,0.028925,0,0.13942,0.16883,0.15259,0.065343,0,0,0,0,0,0,0.089433,0,0,0.07789,0,0,0,0.043336,0,0.046757,0,0,0.061649,0
0,0,0,0.009936,0.046946,0,0,0,0.060859,0,0.038474,0.069372,0.020837,0,0,0,0,0.10132,0.045727,0,0.067702,0.035501,0.02768,0.29447,0,0,0.1079,0.016909,0.049417,0,0,0,0.072333,0.095394,0.023175,0.033315,0,0.14624,0.15613,0,0.069777,0,0,0,0,0,0,0.0065611,0.053725,0,0,0,0,0,0,0.18075,0,0.090874,0.12623,0.23128,0,0.096207,0,0,0.18579,0,0.17007,0.22445,0.081176,0,0,0,0.041163,0,0,0.095071,0.14661,0,0.058671,0,0.090492,0.055222,0.058747,0.023596,0,0,0,0,0,0,0.31349,0.020403,0,0.13295,0.10143,0,0,0.21786,0.042786,0
0,0.019026,0,0,0,0,0,0,0,0,0,0.12431,0.14549,0,0,0,0,0.11685,0,0,0,0,0.002607,0,0,0,0,0,0.033411,0,0.021599,0,0,0,0.22648,0,0,0,0.11027,0,0.036057,0,0,0,0,0,0,0,0,0,0,0,0,0.091328,0,0,0,0.01546,0.060616,0,0.016827,0.082311,0,0,0.045439,0,0,0,0.04917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029178,0,0,0,0,0,0,0.057943,0,0,0,0,0,0
0,0,0,0.20146,0,0.15522,0.20904,0,0,0,0,0,0.076295,0,0,0,0.07994,0.13302,0.028961,0.17698,0.12265,0,0,0,0.098491,0,0.04782,0,0,0,0,0.080082,0,0,0,0.10076,0.0055004,0.02163,0,0,0,0,0,0.00028421,0.12698,0,0,0.099653,0.096318,0,0,0,0,0,0,0,0,0.068047,0.080261,0,0,0,0.0066859,0,0,0.15991,0.27198,0.22001,0,0.011649,0,0.080208,0,0.22006,0.18199,0,0.00058459,0.011335,0.088986,0,0,0,0.09915,0,0,0.087237,0,0,0.12206,0,0,0,0.037588,0.077211,0,0,0,0,0.1278,0.00027871
0,0,0,0,0.039184,0,0,0.040661,0.13138,0.097601,0,0.0088141,0.029715,0.017405,0,0.11875,0,0,0,0,0.0057464,0.14476,0,0,0,0,0.039752,0,0.1034,0.14878,0.0076808,0.011781,0,0,0.12492,0.040873,0.0606,0.14592,0,0,0.10931,0.16226,0,0.044852,0,0,0,0.10864,0.087442,0.10081,0.02898,0,0.080438,0,0,0.012947,0.11162,0,0.13577,0,0.11593,0,0,0.02973,0.093824,0.00063229,0.015769,0,0,0.14706,0.0020348,0,0,0,0,0.064488,0,0,0,0.041923,0.1672,0,0,0,0.061035,0.053007,0,0,0,0.16067,0,0.08986,0.027275,0,0.077086,0.10426,0,0,0.11737,0
0,0,0,0,0,0,0,0.035988,0,0,0,0,0,0,0,0,0.12174,0,0,0,0,0,0,0.050395,0,0,0,0.010234,0.14006,0.12188,0,0.14372,0.12513,0.029485,0,0,0,0,0,0,0.0070107,0.059402,0,0.18118,0,0.04388,0,0,0,0,0.17146,0.092746,0.040183,0,0.06006,0,0.10637,0,0.013712,0,0.11518,0,0.19039,0,0,0,0,0,0.016565,0,0,0.10569,0.20883,0,0,0.032204,0,0.12112,0,0,0,0,0,0.0023218,0,0,0,0.024308,0.080446,0.061253,0,0,0.20564,0,0,0,0,0.048192,0,0
0,0,0,0,0,0,0,0.31109,0,0,0,0,0,0,0,0,0,0,0.11769,0,0,0,0,0,0,0,0,0,0,0,0.12465,0.036078,0,0,0.07751,0,0.018211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075219,0,0,0,0.02256,0,0,0,0,0,0,0,0,0,0,0,0,0.042105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034461,0,0.029077,0,0,0.16429,0,0,0,0,0,0,0
0,0.0040598,0,0,0,0,0,0,0,0,0,0.016374,0,0,0,0,0,0,0,0,0,0,0.046694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089888,0.045573,0,0,0,0,0,0,0,0,0,0,0,0.00098058,0,0,0,0,0.043936,0,0,0,0,0,0,0,0.093259,0,0,0,0,0,0,0,0,0,0.29335,0.025425,0.022384,0,0,0.0065596,0,0,0,0,0,0,0
0.0074926,0,0.022942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019975,0,0,0,0.18895,0,0.12308,0,0,0,0,0,0,0,0,0.1025,0,0,0,0,0.053995,0.17284,0,0,0,0,0,0,0,0,0,0,0.15269,0,0,0.055149,0.23126,0,0,0,0
0,0,0,0.038264,0.10413,0,0,0,0.11485,0,0,0,0,0.10073,0.2243,0,0,0,0,0,0,0,0,0,0.14357,0.026204,0,0,0,0,0,0,0.013605,0,0,0,0,0,0,0.11551,0,0,0.079182,0.019435,0.00014148,0,0.077273,0,0,0,0,0,0,0,0,0.11738,0,0,0,0.028885,0,0,0,0.0075972,0,0,0,0.20486,0,0,0.0037448,0,0.026365,0,0,0,0,0,0,0,0.050754,0.071264,0.02927,0,0,0.060428,0,0,0,0,0.052195,0.15429,0,0,0.10205,0.0059745,0.023703,0,0,0.12733
0.074287,0,0.080276,0,0,0,0,0,0,0,0.13056,0,0,0,0.0073791,0,0,0,0,0,0,0,0,0,0,0.019682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040814,0,0,0.025293,0,0.035735,0,0.046269,0.030515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026835,0,0,0,0,0.020118,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074089,0,0,0.20974,0,0,0,0.042115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11397,0,0,0
0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041934,0,0,0.0017961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22335,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14021,0,0.10089,0,0.034499,0,0.0093548,0,0,0,0.087061,0,0.12735,0,0.099293,0,0,0.046209,0.0021761,0,0,0,0.11405,0,0,0.067735,0.18657,0,0,0,0,0.046454,0,0.025509,0,0,0,0,0.030785,0.069947,0,0.0086464,0.046569,0,0.058931,0.12309,0.11853,0.0032247,0,0,0,0.0058342,0,0,0.016297,0,0,0.12157,0,0.17006,0,0,0,0,0,0,0,0.066098,0.099982,0.07824,0,0,0.052847,0,0,0,0.23886,0,0.14257,0,0,0.082424,0.088095,0.0046366,0,0.0037172,0.014835,0.034632,0,0,0.085573,0.00035003,0,0.11707,0.024659,0,0.10267,0,0,0.061534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369,0,0,0,0,0,0,0,0,0,0,0,0,0.18314,0,0,0,0,0,0,0,0.17089,0,0,0.095643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00080261,0.074308,0.077002,0.15603,0.1344,0.19977,0.026791,0.020264,0.059412,0.031425,0.024651,0.15625,0.07651,0.027387,0.031744,0.11747,0.099073,0.20295,0.24841,0.28095,0.1122,0.19332,0.085325,0.079919,0.15696,0.096808,0.069423,0.12357,0.19763,0.08685,0.013318,0.090397,0.0064181,0.030776,0,0.13728,0.1061,0.22888,0.047776,0.060281,0.00013033,0.17671,0.055715,0.1783,0.13119,0.13379,0.0018578,0.22808,0.16278,0.1989,0.060296,0.054179,0.11658,0.015753,0.26397,0,0.23182,0,0.024221,0,0.16845,0.045179,0.02944,0.082865,0.11788,0.05414,0.24247,0.0071328,0.0087905,0.028251,0.038293,0.054835,0.16809,0.12064,0.15114,0.06479,0.0035244,0.16066,0.1515,0.12248,0.021105,0.082752,0.18456,0.14334,0.082776,0.2589,0.04649,0.13732,0.10486,0.11298,0.12116,0,0.18314,0.17061,0.080894,0.012314,0.0046233,0.069697,0.079575,0.19434
